3411,Nutty Professor II: The Klumps,2000,26,53,USA
3412,La fille sur le pont,1999,89,88,France
3413,Wonderland,2003,34,67,USA
3414,Autumn in New York,2000,20,56,USA
3415,Coyote Ugly,2000,21,73,USA
3416,Hollow Man,2000,27,35,USA
3417,Space Cowboys,2000,78,49,USA
3418,Mad About Mambo,2000,57,46,Ireland
3419,Psycho Beach Party,2000,54,62,Australia
3420,Saving Grace,2000,63,82,UK
3421,I tre volti della paura,1963,83,0,Italy
3422,The Brain That Wouldn't Die,1962,36,0,USA
3423,Bronco Billy,1980,80,0,USA
3424,Kelly's Heroes,1970,85,0,Yugoslavia
3425,Phantasm II,1988,28,0,USA
3426,Phantasm III: Lord of the Dead,1994,44,0,USA
3427,Phantasm IV: Oblivion,1998,14,0,USA
3428,Pumpkinhead,1988,56,52,USA
3429,Air America,1990,14,37,USA
3430,Sleepaway Camp,1983,70,0,USA
3431,Steel Magnolias,1989,66,88,USA
3432,Et Dieu... créa la femme,1956,72,52,France
3433,Easy Money,1983,33,57,USA
3434,Ilsa: She Wolf of the SS,1975,30,49,USA
3435,Silent Fall,1994,23,37,USA
3436,The Spiral Staircase,1945,92,0,USA
3437,What Ever Happened to Aunt Alice?,1969,0,0,USA
3438,I'm the One That I Want,2000,59,0,USA
3439,The Tao of Steve,2000,78,66,USA
3440,The Tic Code,1999,75,64,USA
3441,Aimée & Jaguar,1999,89,84,Germany
3442,Une liaison pornographique,1999,85,75,France
3443,Bless the Child,2000,3,45,USA
3444,Cecil B. DeMented,2000,51,65,France
3445,The Eyes of Tammy Faye,2000,85,69,UK
3446,The Opportunists,2000,53,41,UK
3447,The Replacements,2000,40,70,USA
3448,About Adam,2000,68,45,Ireland
3449,The Cell,2000,45,55,USA
3450,Gojira ni-sen mireniamu,1999,0,0,Japan
3451,The Original Kings of Comedy,2000,86,81,USA
3452,Sunset Blvd.,1950,98,95,USA
3453,All the Rage,1999,27,40,USA
3454,The Naked Gun: From the Files of Police Squad!,1988,88,78,USA
3455,The Naked Gun 2½: The Smell of Fear,1991,55,66,USA
3456,Our Town,1940,85,0,USA
3457,Shane,1953,96,78,USA
3458,Cat Ballou,1965,100,0,USA
3459,Un divan à New York,1996,33,0,USA
3460,The Devil Rides Out,1968,92,74,UK
3461,Tom and Jerry: The Movie,1992,16,0,USA
3462,Supergirl,1984,8,28,UK
3463,X: The Unknown,1956,0,0,UK
3464,The Art of War,2000,16,45,USA
3465,The Ballad of Ramblin' Jack,2000,94,48,USA
3466,Bittersweet Motel,2000,100,92,USA
3467,Bring It On,2000,63,68,USA
3468,Catfish in Black Bean Sauce,1999,42,64,USA
3469,Star Trek,2009,94,91,USA
3470,Steal This Movie,2000,53,69,USA
3471,Went to Coney Island on a Mission from God... Be Back by Five,1998,42,0,USA
3472,Skipped Parts,2000,25,0,USA
3473,Highlander: Endgame,2000,11,49,USA
3474,Center Stage: Turn It Up,2008,50,0,USA
3475,Nurse Betty,2000,83,37,Germany
3476,Solas,1999,89,87,Spain
3477,The Watcher,2000,10,36,USA
3478,The Way of the Gun,2000,47,68,USA
3479,Almost Famous,2000,87,89,USA
3480,Bait,2000,25,44,Canada
3481,The Circus,1928,100,92,USA
3482,Crime and Punishment in Suburbia,2000,20,61,USA
3483,Duets,2000,20,44,USA
3484,Goya en Burdeos,1999,53,65,Spain
3485,Urbania,2000,70,73,USA
3486,The Specials,2000,46,59,USA
3487,Under Suspicion,2000,50,49,France
3488,Prince of Central Park,2000,20,40,USA
3489,Urban Legends: Final Cut,2000,8,35,USA
3490,Woman on Top,2000,34,44,USA
3491,Dancer in the Dark,2000,67,90,Denmark
3492,Best in Show,2000,94,87,USA
3493,A Beautiful Mind,2001,77,91,USA
3494,Barenaked in America,1999,77,0,Canada
3495,The Broken Hearts Club: A Romantic Comedy,2000,62,70,USA
3496,Remember the Titans,2000,72,91,USA
3497,Hellraiser,1987,63,77,UK
3498,Hellbound: Hellraiser II,1988,44,68,UK
3499,Hellraiser III: Hell on Earth,1992,22,52,USA
3500,Psycho Beach Party,2000,54,62,Australia
3501,Bikini Beach,1964,0,0,USA
3502,Return of the Fly,1959,41,0,USA
3503,Pajama Party,1964,42,0,USA
3504,Stranger Than Paradise,1984,94,88,USA
3505,Voyage to the Bottom of the Sea,1961,81,0,USA
3506,Fantastic Voyage,1966,92,66,USA
3507,Bud Abbott Lou Costello Meet Frankenstein,1948,90,81,USA
3508,The Bank Dick,1940,100,0,USA
3509,Creature from the Black Lagoon,1954,84,63,USA
3510,The Giant Gila Monster,1959,12,0,USA
3511,The Invisible Man,1933,100,78,USA
3512,The Killer Shrews,1959,55,0,USA
3513,Kronos,1957,66,0,USA
3514,The Phantom of the Opera,2004,32,86,USA
3515,Runaway Jury,2003,73,73,USA
3516,The Slumber Party Massacre,1982,30,0,USA
3517,Slumber Party Massacre II,1987,0,0,USA
3518,Slumber Party Massacre III,1990,0,0,USA
3519,Sorority House Massacre,1986,0,0,USA
3520,Sorority House Massacre II,1990,50,0,USA
3521,Bamboozled,2000,47,74,USA
3522,Bootmen,2000,35,65,USA
3523,Digimon: Digital Monsters,1999,0,0,France
3524,Get Carter,2000,11,31,USA
3525,Get Carter,2000,11,31,USA
3526,Meet the Parents,2000,84,79,USA
3527,Requiem for a Dream,2000,77,93,USA
3528,Tigerland,2000,76,68,USA
3529,Two Family House,2000,87,79,USA
3530,The Contender,2000,75,72,USA
3531,Dr T and the Women,2000,56,20,USA
3532,Just Looking,1999,42,54,USA
3533,The Ladies Man,2000,11,43,USA
3534,Lost Souls,2000,6,26,USA
3535,Billy Jack,1971,61,63,USA
3536,Billy Jack Goes to Washington,1977,0,0,USA
3537,The Time Machine,2002,28,45,USA
3538,Thir13en Ghosts,2001,12,60,USA
3539,Ghoulies,1985,0,0,USA
3540,Ghoulies II,1988,0,0,USA
3541,The Unsinkable Molly Brown,1964,71,0,USA
3542,The Adventures of Ichabod and Mr. Toad,1949,90,65,USA
3543,The Strange Love of Martha Ivers,1946,100,69,USA
3544,Detour,1945,100,75,USA
3545,Billy Elliot,2000,85,82,UK
3546,Bedazzled,2000,48,45,USA
3547,Pay It Forward,2000,39,82,USA
3548,E tu vivrai nel terrore - L'aldilà,1981,62,80,Italy
3549,The Private Eyes,1980,33,0,USA
3550,Jui kuen II,1994,82,83,Hong Kong
3551,Book of Shadows: Blair Witch 2,2000,12,24,USA
3552,The Little Vampire,2000,53,54,Germany
3553,Lucky Number Slevin,2006,0,0,Germany
3554,Stardom,2000,38,34,Canada
3555,Charlie's Angels: Full Throttle,2003,43,54,USA
3556,The Legend of Bagger Vance,2000,42,64,USA
3557,Little Nicky,2000,21,64,USA
3558,Men of Honor,2000,41,83,USA
3559,Red Planet,2000,12,32,USA
3560,What's Cooking?,2000,52,64,UK
3561,You Can Count on Me,2000,94,87,USA
3562,Diamonds Are Forever,1971,66,64,UK
3563,The Eagle Has Landed,1976,80,0,UK
3564,The 6th Day,2000,40,38,USA
3565,Bounce,2000,51,34,USA
3566,How the Grinch Stole Christmas,2000,52,57,USA
3567,One Day in September,1999,96,88,Switzerland
3568,Rugrats in Paris: The Movie - Rugrats II,2000,75,48,USA
3569,102 Dalmatians,2000,30,44,USA
3570,Malèna,2000,55,85,Italy
3571,Quills,2000,74,81,USA
3572,Unbreakable,2000,67,73,USA
3573,Boys Life 3,2000,57,43,France
3574,Wo hu cang long,2000,97,81,Taiwan
3575,Dungeons & Dragons,2000,10,30,USA
3576,Proof of Life,2000,38,44,USA
3577,Vertical Limit,2000,46,44,USA
3578,The Bounty,1984,81,64,UK
3579,Code of Silence,1985,40,50,USA
3580,She's Having a Baby,1988,50,48,USA
3581,The Living Daylights,1987,72,61,UK
3582,Transformers,2007,0,0,USA
3583,Wall Street,1987,77,79,USA
3584,Born on the Fourth of July,1989,88,69,USA
3585,Talk Radio,1988,80,77,USA
3586,Brewster's Millions,1985,40,0,USA
3587,Snatch.,2000,72,92,UK
3588,Punchline,1988,50,35,USA
3589,Mr. Accident,2000,16,0,Australia
3590,Chocolat,2000,62,82,UK
3591,The Emperor's New Groove,2000,84,75,USA
3592,Who the #$&% Is Jackson Pollock?,2006,100,71,USA
3593,What Women Want,2000,52,60,USA
3594,Finding Forrester,2000,73,76,USA
3595,The Gift,2000,56,56,USA
3596,Before Night Falls,2000,74,79,USA
3597,Cast Away,2000,89,80,USA
3598,The Family Man,2000,52,66,USA
3599,The House of Mirth,2000,80,69,UK
3600,Miss Congeniality,2000,40,71,USA
3601,Songcatcher,2000,71,77,USA
3602,State and Main,2000,85,64,France
3603,Dracula 2000,2000,0,0,USA
3604,All the Pretty Horses,2000,32,43,USA
3605,An Everlasting Piece,2000,48,73,USA
3606,Thirteen Days,2000,82,76,USA
3607,Traffic,2000,91,81,Germany
3608,The Claim,2000,62,46,UK
3609,Shadow of the Vampire,2000,81,69,UK
3610,House of Games,1987,95,80,USA
3611,Kill Me Again,1989,100,0,USA
3612,Annie,1982,52,64,USA
3613,Don't Tell Mom the Babysitter's Dead,1991,0,0,USA
3614,An Officer and a Gentleman,1982,93,79,USA
3615,The Alamo,2004,0,0,USA
3616,At Close Range,1986,92,71,USA
3617,Breaker! Breaker!,1977,0,0,USA
3618,Breakheart Pass,1975,71,0,USA
3619,Friendly Persuasion,1956,100,0,USA
3620,Gettysburg,1993,86,86,USA
3621,Imaginary Crimes,1994,71,55,USA
3622,Rancho Deluxe,1975,66,42,USA
3623,The St. Francisville Experiment,2000,0,0,USA
3624,Ein Toter hing im Netz,1960,0,0,West Germany
3625,Antitrust,2001,24,48,USA
3626,Double Take,2001,12,47,USA
3627,Save the Last Dance,2001,0,0,USA
3628,Panic Room,2002,76,61,USA
3629,The Pledge,2001,77,55,USA
3630,Kids World,2001,0,47,USA
3631,The Amati Girls,2000,41,65,USA
3632,Love Field,1992,50,48,USA
3633,Man on the Moon,1999,62,74,UK
3634,Mystic Pizza,1988,0,0,USA
3635,Prelude to a Kiss,1992,61,37,USA
3636,Coffy,1973,78,73,USA
3637,Foxy Brown,1974,55,67,USA
3638,I'm Gonna Git You Sucka,1988,61,69,USA
3639,Untamed Heart,1993,52,76,USA
3640,The Wedding Planner,2001,100,0,Germany
3641,Amy,1997,42,76,Australia
3642,The Invisible Circus,1999,21,44,USA
3643,Die Stille nach dem Schuß,2000,85,66,Germany
3644,Two Ninas,1999,66,40,USA
3645,Harry un ami qui vous veut du bien,2000,95,74,France
3646,Amazing Grace and Chuck,1987,28,0,USA
3647,Amazon Women on the Moon,1987,63,53,USA
3648,Baby Boom,1987,81,56,USA
3649,Back to the Beach,1987,71,49,USA
3650,Barfly,1987,76,82,USA
3651,Best Seller,1987,60,45,USA
3652,Beverly Hills Cop II,1987,45,63,USA
3653,Beverly Hills Cop,1984,83,73,USA
3654,The Big Easy,1986,100,61,USA
3655,Da wan,2001,20,72,China
3656,The Big Town,1987,66,30,USA
3657,Born in East L.A.,1987,42,0,USA
3658,The Brave Little Toaster,1987,75,0,USA
3659,Can't Buy Me Love,1987,42,73,USA
3660,Cherry 2000,1987,0,0,USA
3661,Paul Blart: Mall Cop,2009,34,50,USA
3662,Critical Condition,1987,100,0,USA
3663,Cry Freedom,1987,76,86,UK
3664,Cursed,2005,0,0,USA
3665,Killer Movie,2008,0,0,USA
3666,Dawn of the Dead,2004,76,75,USA
3667,Death Before Dishonor,1987,0,33,USA
3668,Disorderlies,1987,0,0,USA
3669,Dogs in Space,1986,50,0,Australia
3670,Eddie Murphy Raw,1987,80,84,USA
3671,Empire of the Sun,1987,80,88,USA
3672,Ernest Goes to Camp,1987,61,0,USA
3673,The Evil Dead,1981,100,81,USA
3674,Extreme Prejudice,1987,71,49,USA
3675,Family Viewing,1987,0,0,Canada
3676,Five Corners,1987,71,0,UK
3677,Flowers in the Attic,1987,14,0,USA
3678,The Fourth Protocol,1987,64,58,UK
3679,Gardens of Stone,1987,38,57,USA
3680,Giulia e Giulia,1987,50,33,Italy
3681,The Glass Menagerie,1987,66,0,USA
3682,Hiding Out,1987,33,64,USA
3683,Hollywood Shuffle,1987,86,0,USA
3684,Hope and Glory,1987,94,82,UK
3685,Hot Pursuit,1987,0,0,USA
3686,Housekeeping,1987,100,85,USA
3687,Hunk,1987,0,0,USA
3688,Innerspace,1987,79,59,USA
3689,Ironweed,1987,90,58,USA
3690,Ishtar,1987,19,33,USA
3691,Jaws: The Revenge,1987,0,30,USA
3692,Leonard Part 6,1987,0,0,USA
3693,Less Than Zero,1987,54,65,USA
3694,Like Father Like Son,1987,0,0,USA
3695,The Lost Boys,1987,75,85,USA
3696,Made in Heaven,1987,40,0,USA
3697,Maid to Order,1987,36,50,USA
3698,Making Mr. Right,1987,46,33,USA
3699,Masters of the Universe,1987,12,39,USA
3700,The Monster Squad,1987,56,76,USA
3701,A Month in the Country,1987,100,0,UK
3702,Morgan Stewart's Coming Home,1987,0,0,USA
3703,My Demon Lover,1987,0,0,USA
3704,No Man's Land,2001,92,92,Bosnia and Herzegovina
3705,North Shore,1987,0,0,USA
3706,Head Over Heels,2001,9,60,USA
3707,Left Behind,2000,12,66,Canada
3708,Valentine,2001,8,40,USA
3709,Fa yeung nin wa,2000,87,94,Hong Kong
3710,Cabin Fever,2002,62,45,USA
3711,The Million Dollar Hotel,2000,24,64,Germany
3712,Krámpack,2000,86,69,Spain
3713,Hannibal,2001,38,69,UK
3714,Saving Silverman,2001,16,52,USA
3715,Signs & Wonders,2000,66,35,France
3716,Le goût des autres,2000,100,80,France
3717,Vatel,2000,31,59,France
3718,Down to Earth,2001,19,46,USA
3719,Recess: School's Out,2001,61,51,USA
3720,Sweet November,2001,15,76,USA
3721,Company Man,2000,14,40,France
3722,The Price of Milk,2000,48,69,New Zealand
3723,Monkeybone,2001,19,30,USA
3724,3000 Miles to Graceland,2001,13,45,USA
3725,La veuve de Saint-Pierre,2000,88,72,France
3726,The Mexican,2001,55,47,USA
3727,See Spot Run,2001,23,51,USA
3728,Carman: The Champion,2001,11,63,USA
3729,The Caveman's Valentine,2001,43,52,USA
3730,Eu Tu Eles,2000,74,62,Brazil
3731,Series 7: The Contenders,2001,69,65,USA
3732,Get Over It,2001,45,51,USA
3733,Blow Dry,2001,19,53,USA
3734,Hit and Runway,1999,32,19,USA
3735,Long Night's Journey Into Day,2000,93,82,USA
3736,When Brendan Met Trudy,2000,61,58,UK
3737,The Mists of Avalon,2001,42,74,Czech Republic
3738,Madadayo,1993,86,80,Japan
3739,The Mirror Crack'd,1980,75,0,UK
3740,Of Mice and Men,1992,96,77,USA
3741,Pixote: A Lei do Mais Fraco,1981,100,0,Brazil
3742,Reform School Girls,1986,16,0,USA
3743,Tapeheads,1988,60,43,USA
3744,Tuff Turf,1985,20,65,USA
3745,The Unbelievable Truth,1989,100,87,USA
3746,The Bishop's Wife,1947,78,81,USA
3747,Elvis: That's the Way It Is,1970,85,0,USA
3748,The Fortune Cookie,1966,90,77,USA
3749,Lilies of the Field,1963,100,0,USA
3750,Hans Christian Andersen,1952,80,0,USA
3751,The Greatest Story Ever Told,1965,38,68,USA
3752,Elmer Gantry,1960,96,82,USA
3753,Alfie,2004,48,49,UK
3754,Demetrius and the Gladiators,1954,66,0,USA
3755,The Fantasticks,1995,50,48,USA
3756,'I Know Where I'm Going!',1945,100,0,UK
3757,The Abominable Dr. Phibes,1971,77,0,UK
3758,Dan in Real Life,2007,64,70,USA
3759,Battle Beyond the Stars,1980,25,0,USA
3760,Death Warrant,1990,0,0,Canada
3761,Double Impact,1991,8,45,USA
3762,Pirates of the Caribbean: At World's End,2007,44,74,USA
3763,Hot Fuzz,2007,90,88,UK
3764,Harley Davidson and the Marlboro Man,1991,26,63,USA
3765,Losin' It,1983,12,30,Canada
3766,Mermaids,1990,80,63,USA
3767,The Mighty Quinn,1989,82,49,USA
3768,Navy Seals,1990,20,46,USA
3769,Unmade Beds,1976,0,0,USA
3770,Manhunter,1986,93,70,USA
3771,Reversal of Fortune,1990,93,69,USA
3772,Death on the Nile,1978,72,0,UK
3773,DeepStar Six,1989,0,0,USA
3774,Revenge of the Nerds II: Nerds in Paradise,1987,5,40,USA
3775,Longtime Companion,1989,100,81,USA
3776,4 Little Girls,1997,100,81,USA
3777,The River's Edge,1957,50,0,USA
3778,Girls Just Want to Have Fun,1985,33,0,USA
3779,The Longest Yard,2005,31,67,USA
3780,Necessary Roughness,1991,25,45,USA
3781,C.H.U.D.,1984,18,0,USA
3782,Enemy at the Gates,2001,53,81,USA
3783,Exit Wounds,2001,32,55,USA
3784,The Dish,2000,95,77,Australia
3785,Memento,2000,92,93,USA
3786,Band of Brothers,2001,0,0,UK
3787,Heartbreakers,2001,52,51,USA
3788,Say It Isn't So,2001,8,34,USA
3789,Too Much Sleep,1997,66,0,USA
3790,Someone Like You...,2001,40,60,USA
3791,Spy Kids 2: Island of Lost Dreams,2002,74,43,USA
3792,The Tailor of Panama,2001,77,42,USA
3793,Amores perros,2000,91,93,Mexico
3794,Keep the River on Your Right: A Modern Cannibal Tale,2000,77,49,USA
3795,Les glaneurs et la glaneuse,2000,91,87,France
3796,Blow,2001,54,88,USA
3797,Just Visiting,2001,32,48,France
3798,Pokémon 3: The Movie,2001,22,57,Japan
3799,Beautiful Creatures,2000,37,38,UK
3800,Brigham City,2001,70,70,USA
3801,Roozi ke zan shodam,2000,87,82,Iran
3802,Shadow Magic,2000,71,58,China
3803,Bridget Jones's Diary,2001,80,77,UK
3804,Joe Dirt,2001,10,63,USA
3805,Josie and the Pussycats,2001,52,45,Canada
3806,Kingdom Come,2001,28,66,USA
3807,Body of Lies,2008,52,66,USA
3808,Chopper,2000,70,89,Australia
3809,Dayereh,2000,93,75,Iran
3810,Lakeboat,2000,82,57,USA
3811,Crocodile Dundee in Los Angeles,2001,11,37,Australia
3812,Freddy Got Fingered,2001,10,54,USA
3813,The Center of the World,2001,33,42,USA
3814,Sweet and Lowdown,1999,77,76,USA
3815,The Luzhin Defence,2000,59,68,UK
3816,Jonas Brothers: The 3D Concert Experience,2009,22,64,USA
3817,Lilies - Les feluettes,1996,100,83,Canada
3818,Scarface,1983,88,93,USA
3819,Days of Wine and Roses,1962,100,0,USA
3820,Driven,2001,12,40,USA
3821,The Forsaken,2001,7,45,USA
3822,One Night at McCool's,2001,33,38,USA
3823,Town & Country,2001,13,16,USA
3824,Ratatouille,2007,96,84,USA
3825,The Mummy Returns,2001,46,69,USA
3826,Eureka,2000,90,88,Japan
3827,Tuvalu,1999,73,90,Germany
3828,Sous le sable,2000,94,79,France
3829,Cleopatra,1963,40,73,UK
3830,Krull,1983,0,0,UK
3831,Lost in America,1985,95,71,USA
3832,The Lost World: Jurassic Park,1997,49,55,USA
3833,Triumph des Willens,1935,93,0,Germany
3834,True Believer,1989,95,49,USA
3835,The World According to Garp,1982,78,75,USA
3836,Candy,2006,48,78,Australia
3837,Fellini - Satyricon,1969,77,73,Italy
3838,Roma,1972,58,82,Italy
3839,Frankie and Johnny,1991,76,62,USA
3840,Frankie and Johnny,1991,76,62,USA
3841,A Home of Our Own,1993,45,67,USA
3842,Paris - When It Sizzles,1964,57,0,USA
3843,Pola X,1999,75,54,France
3844,La città delle donne,1980,77,74,Italy
3845,Boy A,2007,89,84,UK
3846,Nine to Five,1980,88,70,USA
3847,Norma Rae,1979,89,77,USA
3848,Summer Rental,1985,15,0,USA
3849,Catchfire,1990,42,0,USA
3850,Love Story,1970,57,75,USA
3851,Pelle erobreren,1987,100,86,Denmark
3852,Du rififi chez les hommes,1955,92,95,France
3853,A Knight's Tale,2001,57,80,USA
3854,Bread and Roses,2000,64,76,UK
3855,Calle 54,2000,87,74,Spain
3856,The King Is Alive,2000,60,55,Sweden
3857,Sordid Lives,2000,37,87,USA
3858,Startup.com,2001,92,65,USA
3859,Angel Eyes,2001,0,0,USA
3860,Shrek,2001,89,87,USA
3861,Fast Food Fast Women,2000,48,63,USA
3862,Moulin Rouge!,2001,77,88,USA
3863,Petits frères,1999,61,25,France
3864,Pearl Harbor,2001,25,73,USA
3865,1732 Høtten,1998,75,100,Norway
3866,Himalaya - l'enfance d'un chef,1999,88,89,France
3867,The Man Who Cried,2000,35,61,UK
3868,Our Song,2000,90,78,USA
3869,Gabriela,2001,0,0,USA
3870,Ice Castles,1978,42,71,USA
3871,Love Potion No. 9,1992,27,0,USA
3872,Postcards from the Edge,1990,90,63,USA
3873,Apache,1954,66,0,USA
3874,City Slickers,1991,88,59,USA
3875,Eight Men Out,1988,86,76,USA
3876,The Horse Soldiers,1959,100,0,USA
3877,The Kentuckian,1955,0,0,USA
3878,La notte,1961,71,92,Italy
3879,Mississippi Burning,1988,85,87,USA
3880,The Magnificent Seven,1960,92,0,USA
3881,Return of the Seven,1966,14,0,USA
3882,Rio Bravo,1959,100,89,USA
3883,The Scarlet Empress,1934,100,0,USA
3884,Semi-Tough,1977,80,32,USA
3885,The Usual Suspects,1995,87,95,USA
3886,Throw Momma from the Train,1987,60,51,USA
3887,Yi yi,2000,0,0,Taiwan
3888,Midnight Madness,1980,0,71,USA
3889,Nattevagten,1994,50,0,Denmark
3890,The Sand Pebbles,1966,87,0,USA
3891,Twelve O'Clock High,1949,100,0,USA
3892,Von Ryan's Express,1965,90,0,USA
3893,Animal House,1978,90,88,USA
3894,What's the Worst That Could Happen?,2001,10,41,USA
3895,Big Eden,2000,64,80,USA
3896,Underworld: Evolution,2006,15,77,USA
3897,Swordfish,2001,25,64,USA
3898,The Anniversary Party,2001,60,54,USA
3899,Bride of the Wind,2001,0,0,UK
3900,Musíme si pomáhat,2000,90,89,Czech Republic
3901,Whatever Happened to Harold Smith?,1999,40,61,UK
3902,Catch-22,1970,86,74,USA
3903,Forgotten Silver,1995,100,77,New Zealand
3904,Point Break,1991,67,75,USA
3905,Shag,1989,64,84,UK
3906,Uncommon Valor,1983,55,64,USA
3907,Unlawful Entry,1992,73,44,USA
3908,Youngblood,1986,33,67,USA
3909,Gentlemen Prefer Blondes,1953,100,82,USA
3910,How to Marry a Millionaire,1953,92,0,USA
3911,The Seven Year Itch,1955,88,75,USA
3912,There's No Business Like Show Business,1954,72,0,USA
3913,Tootsie,1982,87,75,USA
3914,The Boys Next Door,1996,0,0,USA
3915,Too Late the Hero,1970,72,64,USA
3916,Pavilion of Women,2001,6,65,China
3917,Atlantis: The Lost Empire,2001,45,50,USA
3918,Lara Croft: Tomb Raider,2001,18,60,USA
3919,Dr. Dolittle 2,2001,40,43,USA
3920,The Fast and the Furious,2001,53,81,USA
3921,Artificial Intelligence: AI,2001,72,58,USA
3922,Baby Boy,2001,68,85,USA
3923,Crazy/Beautiful,2001,62,68,USA
3924,Pootie Tang,2001,26,56,USA
3925,Snow Days,1999,52,55,USA
3926,Drôle de Félix,2000,69,52,France
3927,Down from the Mountain,2000,96,75,USA
3928,Les poupées russes,2005,72,76,France
3929,Sexy Beast,2000,85,83,UK
3930,Le placard,2001,86,76,France
3931,Dances with Wolves,1990,76,84,USA
3932,Les rivières pourpres,2000,67,70,France
3933,Lumumba,2000,83,81,France
3934,Pandaemonium,2000,57,70,UK
3935,The Truth About Cats & Dogs,1996,83,55,USA
3936,Kiss of the Dragon,2001,51,70,France
3937,Scary Movie 2,2001,14,68,USA
3938,Lost and Delirious,2001,50,79,Canada
3939,Baise-moi,2000,21,38,France
3940,Mua he chieu thang dung,2000,81,84,Vietnam
3941,Another Woman,1988,60,75,USA
3942,Beach Blanket Bingo,1965,71,0,USA
3943,I soliti ignoti,1958,87,0,Italy
3944,The Cannonball Run,1981,31,59,USA
3945,Cannonball Run II,1984,11,42,USA
3946,Speed Zone!,1989,0,43,USA
3947,Le journal d'une femme de chambre,1964,84,82,France
3948,Donovan's Reef,1963,0,0,USA
3949,Dr. Goldfoot and the Bikini Machine,1965,20,0,USA
3950,House of Usher,1960,85,69,USA
3951,Faust: Love of the Damned,2000,33,0,USA
3952,Der letzte Mann,1924,100,90,Germany
3953,The Man Who Shot Liberty Valance,1962,97,89,USA
3954,Salvador (Puig Antich),2006,0,0,Spain
3955,11'09''01 - September 11,2002,77,62,UK
3956,Shadows and Fog,1991,57,0,USA
3957,Something Wild,1986,85,58,USA
3958,The Sons of Katie Elder,1965,100,0,USA
3959,The Thing with Two Heads,1972,0,36,USA
3960,Village of the Giants,1965,0,0,USA
3961,X,1963,85,61,USA
3962,Nice Dreams,1981,42,0,USA
3963,The Day the Earth Caught Fire,1961,83,0,UK
3964,Quella villa accanto al cimitero,1981,33,0,Italy
3965,Things Are Tough All Over,1982,100,0,USA
3966,All That Heaven Allows,1955,92,0,USA
3967,The Barefoot Contessa,1954,100,70,USA
3968,Blackout,2007,33,0,USA
3969,Viskningar och rop,1972,88,91,Sweden
3970,The Entertainer,1960,87,0,UK
3971,Il giardino dei Finzi Contini,1970,100,81,Italy
3972,Howling III,1987,20,0,Australia
